Date,Open,High,Low,Close,Volume,RSI,SMA_5,SMA_20,EMA,MACD,Signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC
2022-06-15,173500,179000,171500,174000,995832,37.311777048254314,177500.0,183550.0,179650.97705351224,-1791.5779178276425,-147.00513688178523,27.205159497053373,9.06838649901781,16.235525991623557,21.8061372532917,-75.60975609756098,-13500.0,-7.199999999999996
2022-06-16,177000,177500,172500,173000,619047,36.187501783992325,175600.0,182925.0,178441.7084983282,-2245.100402685668,-566.6241900425618,20.928055170863527,16.044404889305653,18.699186991869922,19.28499082970625,-80.48780487804878,-16500.0,-8.70712401055409
2022-06-17,168000,172000,168000,170000,784685,32.977196105776144,172700.0,182150.0,176906.85240772308,-2814.1553363757266,-1016.1304193091948,11.042507657491061,19.725240775136005,17.73492153526187,17.556544839585083,-90.69767441860465,-17500.0,-9.333333333333337
2022-06-20,172500,173000,168500,170500,518566,34.02766470513241,171800.0,181575.0,175741.97015177342,-3188.0399102197844,-1450.5123174913128,32.60100515087398,21.52385599307621,13.480809226696921,16.638305917942873,-88.37209302325581,-16500.0,-8.823529411764708
2022-06-21,171500,175000,170000,172500,532008,38.2001298704117,172000.0,180875.0,175152.52103326915,-3285.0943209498073,-1817.4287181830118,100.0,47.8811709361217,13.953488372093029,15.056406378017241,-79.06976744186046,-11000.0,-5.994550408719346
2022-06-22,174500,175000,171000,171500,633838,36.942054684218235,171500.0,180050.0,174488.4262999475,-3403.4692088898446,-2134.6368163243783,75.91248055428382,69.50449523505262,16.408268733850136,14.614188777546664,-83.33333333333333,-11500.0,-6.284153005464477
2022-06-23,171500,174000,170000,171000,807430,36.29835486520766,171100.0,179350.0,173854.1669726843,-3497.313132958079,-2407.1720796511186,63.58799305323493,79.83349120250627,17.294204503506837,15.8853205364833,-85.71428571428571,-11500.0,-6.301369863013695
2022-06-24,170500,175000,170500,173000,472975,40.74594817104199,171700.0,178825.0,173698.8638867417,-3371.4379950291186,-2600.0252627267187,100.0,79.83349120250627,19.326469326469333,17.67631418794207,-72.97297297297297,-11500.0,-6.233062330623307
2022-06-27,177000,185000,176500,183000,1348957,56.93587089978486,174200.0,178775.0,175389.97954369776,-2436.6761291869916,-2567.355436018773,100.0,87.86266435107832,43.18267847679613,26.601117435590734,-11.764705882352942,8000.0,4.571428571428582
2022-06-28,183500,189000,183500,186000,1021549,60.42896341396501,176900.0,178800.0,177319.07417211635,-1437.2282157302252,-2341.3299919610636,100.0,100.00000000000001,66.99220228631994,43.16711669652843,-14.285714285714286,14500.0,8.45481049562682
2022-06-29,180000,181000,172500,175500,2543120,46.27960393168063,177700.0,178200.0,176988.33341354973,-1475.4131471731234,-2168.1466230034757,41.36343700700816,80.45447900233607,69.88795518207283,60.02094531506293,-64.28571428571429,1500.0,0.8620689655172376
